Subject,Course,Section,Room,Instructor,Credits,Classes/week,Instructor preference,Instructor Time preference,Course Time preference,,Course
URBP,73700,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",4,2,,,Morning,,URBP 73700
URBP,78717,1,"West Bldg W611,East Bldg E819,West Bldg W509A,North Bldg C109,West Bldg W606,West Bldg W1640,West Bldg W1639","Rojas De Leon Deborah,Gutfreund Owen,Bloom Nicholas Dagen,Lasner Matthew,Rubin James C,Pollans Lily Baum,Blessing Ralph Gerhard",4,2,,,Afternoon,,URBP 78717
URBS,10100,2,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",3,1,,,Morning,,URBS 10100
URBS,10200,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",4,2,,,Afternoon,,URBS 10200
URBS,20100,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",4,1,,,Evening,,URBS 20100
URBS,20300,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",3,2,,,Afternoon,,URBS 20300
URBS,31000,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",4,1,,,Morning,,URBS 31000
URBS,40354,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",4,1,,,Evening,,URBS 40354
URBS,40395,1,"West Bldg W116,North Bldg C114,West Bldg W1640,West Bldg W606,West Bldg W1639","Shipp Sigmund,Pollans Lily Baum,Johnson Victoria Stephens",3,2,,,Morning,,URBS 40395
SPAN,10100,1,"West Bldg W1344,West Bldg W408,West Bldg W509C,West Bldg W504,West Bldg W707C,North Bldg 1001F,West Bldg W707B","Perez Rolando,Chace William M,Conchado Diana,Ramos Rosa Alicia,Costa Marithelma,Fischer Maria L,Hernandez-Ojeda Maria,Cornelio Maria",4,2,,,Afternoon,,SPAN 10100
SPAN,20100,1,"West Bldg W1344,West Bldg W408,West Bldg W509C,West Bldg W504,West Bldg W707C,North Bldg 1001F,West Bldg W707B","Perez Rolando,Chace William M,Conchado Diana,Ramos Rosa Alicia,Costa Marithelma,Fischer Maria L,Hernandez-Ojeda Maria,Cornelio Maria",4,1,,,Afternoon,,SPAN 20100
SPAN,21100,1,"West Bldg W1344,West Bldg W408,West Bldg W509C,West Bldg W504,West Bldg W707C,North Bldg 1001F,West Bldg W707B","Perez Rolando,Chace William M,Conchado Diana,Ramos Rosa Alicia,Costa Marithelma,Fischer Maria L,Hernandez-Ojeda Maria,Cornelio Maria",3,1,,,Evening,,SPAN 21100
SPAN,22100,1,"West Bldg W1344,West Bldg W408,West Bldg W509C,West Bldg W504,West Bldg W707C,North Bldg 1001F,West Bldg W707B","Perez Rolando,Chace William M,Conchado Diana,Ramos Rosa Alicia,Costa Marithelma,Fischer Maria L,Hernandez-Ojeda Maria,Cornelio Maria",4,2,,,Evening,,SPAN 22100
SPAN,36700,1,"West Bldg W1344,West Bldg W408,West Bldg W509C,West Bldg W504,West Bldg W707C,North Bldg 1001F,West Bldg W707B","Perez Rolando,Chace William M,Conchado Diana,Ramos Rosa Alicia,Costa Marithelma,Fischer Maria L,Hernandez-Ojeda Maria,Cornelio Maria",3,1,,,Afternoon,,SPAN 36700
SPAN,49100,1,"West Bldg W1344,West Bldg W408,West Bldg W509C,West Bldg W504,West Bldg W707C,North Bldg 1001F,West Bldg W707B","Perez Rolando,Chace William M,Conchado Diana,Ramos Rosa Alicia,Costa Marithelma,Fischer Maria L,Hernandez-Ojeda Maria,Cornelio Maria",4,1,,,Morning,,SPAN 49100
SPAN,76800,1,"West Bldg W1344,West Bldg W408,West Bldg W509C,West Bldg W504,West Bldg W707C,North Bldg 1001F,West Bldg W707B","Perez Rolando,Chace William M,Conchado Diana,Ramos Rosa Alicia,Costa Marithelma,Fischer Maria L,Hernandez-Ojeda Maria,Cornelio Maria",3,2,,,Morning,,SPAN 76800
SPAN,79167,1,"West Bldg W1344,West Bldg W408,West Bldg W509C,West Bldg W504,West Bldg W707C,North Bldg 1001F,West Bldg W707B","Perez Rolando,Chace William M,Conchado Diana,Ramos Rosa Alicia,Costa Marithelma,Fischer Maria L,Hernandez-Ojeda Maria,Cornelio Maria",3,2,,,Morning,,SPAN 79167
PT,70400,1,Brook E E003,"Collins Cristiana,Karpatkin Herbert,Cunningham Jennifer E",3,1,,,Morning,,PT 70400
PT,80300,1,Brook E E003,"Collins Cristiana,Karpatkin Herbert,Cunningham Jennifer E",3,2,,,Afternoon,,PT 80300
PT,81500,1,Brook E E003,"Collins Cristiana,Karpatkin Herbert,Cunningham Jennifer E",3,1,,,Morning,,PT 81500
PHILO,10400,1,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,2,,,Evening,,PHILO 10400
PHILO,10600,1,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,2,,,Morning,,PHILO 10600
PHILO,25200,1,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,2,,,Evening,,PHILO 25200
PHILO,26800,1,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,1,,,Afternoon,,PHILO 26800
PHILO,37200,1,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,2,,,Morning,,PHILO 37200
PHILO,49201,6,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",4,2,,,Afternoon,,PHILO 49201
PHILO,49202,3,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,2,,,Morning,,PHILO 49202
PHILO,49203,2,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,1,,,Morning,,PHILO 49203
PHILO,49204,1,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,2,,,Morning,,PHILO 49204
PHILO,49205,1,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,2,,,Morning,,PHILO 49205
PHILO,49206,1,"North Bldg C002,ThomHunter 407,West Bldg W412,West Bldg W506","Kirkland Frank,Harris Daniel,Press Gerald Alan,Zapata Fernando Raffaele,Blecher Ian S,Gould Carol C.,Alcoff Linda S,Dahbour Omar,Keating Laura,Ross Steven,Garson Justin Richard,Shankar Subash,Shapshay Sandra Lynne",3,2,,,Evening,,PHILO 49206
PHYS,10000,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,2,,,Evening,,PHYS 10000
PHYS,10100,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,2,,,Morning,,PHYS 10100
PHYS,11000,2,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,2,,,Morning,,PHYS 11000
PHYS,12000,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",3,1,,,Morning,,PHYS 12000
PHYS,12100,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",3,2,,,Afternoon,,PHYS 12100
PHYS,22100,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",3,1,,,Evening,,PHYS 22100
PHYS,22200,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,2,,,Morning,,PHYS 22200
PHYS,30100,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",3,2,,,Evening,,PHYS 30100
PHYS,33400,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",3,2,,,Morning,,PHYS 33400
PHYS,39900,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,1,,,Morning,,PHYS 39900
PHYS,42500,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,1,,,Evening,,PHYS 42500
PHYS,45301,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",3,1,,,Morning,,PHYS 45301
PHYS,45302,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,1,,,Afternoon,,PHYS 45302
PHYS,45303,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,2,,,Afternoon,,PHYS 45303
PHYS,45401,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,2,,,Afternoon,,PHYS 45401
PHYS,45402,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,1,,,Morning,,PHYS 45402
PHYS,45403,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",4,1,,,Afternoon,,PHYS 45403
PHYS,60500,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",3,1,,,Afternoon,,PHYS 60500
PHYS,62500,1,"North Bldg C005,West Bldg W415,North Bldg 510,West Bldg W511,North Bldg 1239,North Bldg M157,North Bldg 1036,West Bldg W714,North Bldg 1311","Bergou Janos,Padilla Angela A,Zhemchuzhna Liubov,Zelenova Yelena,Ren Yuhang,Greenbaum Steven,Gao Bo,Lim Hyungsik,Dang Trami K,Hoxha Islam,Xu Min,Morales Daniel J,Chu Y.H.,Abranyos Yonatan,Hillery Mark",3,1,,,Evening,,PHYS 62500
MUSED,67800,1,North Bldg 407,Bobetsky Victor V,4,1,,,Evening,,MUSED 67800
MUSHL,10100,1,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",3,2,,,Morning,,MUSHL 10100
MUSHL,10700,2,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",4,1,,,Morning,,MUSHL 10700
MUSHL,20100,2,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",3,2,,,Morning,,MUSHL 20100
MUSHL,20500,1,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",3,1,,,Morning,,MUSHL 20500
MUSHL,21700,2,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",4,1,,,Morning,,MUSHL 21700
MUSHL,22000,1,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",3,1,,,Evening,,MUSHL 22000
MUSHL,24500,1,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",3,1,,,Afternoon,,MUSHL 24500
MUSHL,26132,1,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",3,2,,,Morning,,MUSHL 26132
MUSHL,26193,1,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",4,1,,,Morning,,MUSHL 26193
MUSHL,30500,1,"North Bldg 405,North Bldg 406,North Bldg 506,North Bldg 407,North Bldg 404","Bengloff Richard,Coppola Catherine,Hampton Barbara,Cabrini Michele,Thomas Samuel Reuben",3,1,,,Morning,,MUSHL 30500
MUSPF,11100,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",3,2,,,Evening,,MUSPF 11100
MUSPF,21200,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",4,2,,,Afternoon,,MUSPF 21200
MUSPF,21300,2,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",3,2,,,Afternoon,,MUSPF 21300
MUSPF,22100,2,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",3,2,,,Afternoon,,MUSPF 22100
MUSPF,23100,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",4,2,,,Afternoon,,MUSPF 23100
MUSPF,24900,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",4,1,,,Evening,,MUSPF 24900
MUSPF,25000,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",3,2,,,Afternoon,,MUSPF 25000
MUSPF,25100,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",3,1,,,Morning,,MUSPF 25100
MUSPF,35300,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",3,1,,,Evening,,MUSPF 35300
MUSPF,35500,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",4,1,,,Morning,,MUSPF 35500
MUSPF,36503,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",4,1,,,Evening,,MUSPF 36503
MUSPF,36904,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",4,1,,,Evening,,MUSPF 36904
MUSPF,40100,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",3,2,,,Morning,,MUSPF 40100
MUSPF,40200,1,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",4,2,,,Morning,,MUSPF 40200
MUSPF,43100,2,"North Bldg 118,North Bldg 635,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Jackson Ashley J,Burleson Geoffrey,Rezenda Lopes Joao Luiz",4,1,,,Afternoon,,MUSPF 43100
MUSTH,10100,1,"North Bldg 405,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 416","Thompson Jewel,Keberle Ryan D.,Fulmer David Charles,Graff Steven L,Farrin Suzanne Marie,Mahoney Shafer,Jackson Ashley J",3,2,,,Morning,,MUSTH 10100
MUSTH,22000,1,"North Bldg 405,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 416","Thompson Jewel,Keberle Ryan D.,Fulmer David Charles,Graff Steven L,Farrin Suzanne Marie,Mahoney Shafer,Jackson Ashley J",4,2,,,Morning,,MUSTH 22000
MUSTH,23000,2,"North Bldg 405,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 416","Thompson Jewel,Keberle Ryan D.,Fulmer David Charles,Graff Steven L,Farrin Suzanne Marie,Mahoney Shafer,Jackson Ashley J",4,1,,,Afternoon,,MUSTH 23000
MUSTH,32000,1,"North Bldg 405,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 416","Thompson Jewel,Keberle Ryan D.,Fulmer David Charles,Graff Steven L,Farrin Suzanne Marie,Mahoney Shafer,Jackson Ashley J",3,2,,,Morning,,MUSTH 32000
MUSTH,33000,2,"North Bldg 405,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 416","Thompson Jewel,Keberle Ryan D.,Fulmer David Charles,Graff Steven L,Farrin Suzanne Marie,Mahoney Shafer,Jackson Ashley J",4,1,,,Morning,,MUSTH 33000
MUSTH,36169,1,"North Bldg 405,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 416","Thompson Jewel,Keberle Ryan D.,Fulmer David Charles,Graff Steven L,Farrin Suzanne Marie,Mahoney Shafer,Jackson Ashley J",4,1,,,Afternoon,,MUSTH 36169
MUSTH,37000,1,"North Bldg 405,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 416","Thompson Jewel,Keberle Ryan D.,Fulmer David Charles,Graff Steven L,Farrin Suzanne Marie,Mahoney Shafer,Jackson Ashley J",3,2,,,Evening,,MUSTH 37000
MUSTH,38500,2,"North Bldg 405,North Bldg 406,North Bldg 431,North Bldg 407,North Bldg 416","Thompson Jewel,Keberle Ryan D.,Fulmer David Charles,Graff Steven L,Farrin Suzanne Marie,Mahoney Shafer,Jackson Ashley J",3,2,,,Morning,,MUSTH 38500
